userId,movieId,rating
165,1151,5.0
165,353,4.0
165,941,4.5
165,827,4.0
165,1154,4.5
165,268,4.0
165,230,5.0
165,1118,4.5
165,949,4.0
165,556,3.5
165,541,4.0
165,660,4.0
165,477,4.5
165,674,4.0
165,361,5.0
165,95,3.5
165,706,3.5
165,54,4.0
165,1038,4.0
165,1167,5.0
165,893,5.0
165,615,3.0
165,945,3.0
165,1059,4.0
165,509,4.0
165,1015,3.0
165,710,4.0
165,617,4.0
165,460,3.0
165,601,2.0
165,868,2.0
165,965,3.0
165,1019,5.0
165,503,4.0
166,360,3.0
166,242,2.0
166,1113,2.0
166,53,4.0
166,209,3.0
166,752,5.0
166,648,3.0
166,82,4.0
166,1079,2.5
166,979,3.0
166,224,3.5
166,919,2.5
166,78,3.5
166,574,4.0
166,544,5.0
166,946,3.5
166,476,2.5
166,107,2.5
166,220,4.5
166,593,2.5
166,447,3.0
166,332,4.0
166,20,3.0
166,19,3.0
166,931,4.0
166,879,2.5
166,162,4.0
166,507,4.0
166,867,3.0
166,388,4.5
166,474,3.5
166,193,4.0
166,740,4.5
166,42,3.5
166,412,3.0
166,655,3.0
166,630,4.0
166,786,3.0
166,761,0.5
166,15,4.5
166,883,3.0
166,1065,4.0
166,479,2.5
166,652,3.0
166,76,3.0
166,932,2.0
166,262,3.0
166,688,4.0
166,842,4.0
166,724,4.0
166,253,4.0
166,819,2.0
166,471,4.5
166,314,4.5
166,876,3.0
166,32,5.0
166,323,3.5
166,818,2.5
166,405,3.0
166,861,3.0
166,664,3.0
166,310,1.5
166,597,4.0
166,891,3.0
166,775,4.5
166,825,0.5
166,444,1.0
166,645,0.5
166,1100,2.0
166,996,3.0
166,1164,2.0
166,651,5.0
166,207,4.0
166,385,2.5
166,341,2.5
166,1111,3.0
166,1069,4.0
166,1082,4.0
166,875,2.0
166,478,3.0
166,493,4.0
166,675,4.5
166,559,4.5
166,147,4.0
166,329,0.5
166,984,4.0
166,678,4.0
166,494,2.0
166,228,4.0
166,467,2.0
166,481,3.0
166,951,3.5
166,1081,4.0
166,940,1.0
166,598,5.0
166,466,2.0
166,239,5.0
166,716,2.0
166,690,0.5
166,1077,4.0
166,535,4.0
166,572,5.0
166,1071,3.0
166,894,3.0
166,482,5.0
166,221,5.0
166,755,4.0
166,1020,4.0
166,68,5.0
166,215,3.5
166,171,2.0
166,392,3.0
166,72,3.0
166,248,2.5
166,517,3.5
166,123,4.0
166,442,3.5
166,851,3.5
166,318,3.5
166,606,4.5
166,1060,3.0
166,238,5.0
166,895,3.0
166,390,2.0
166,324,2.0
166,977,2.0
166,125,4.5
166,1014,4.5
166,206,5.0
166,104,4.0
166,869,4.0
166,277,2.0
166,1061,1.0
166,288,1.0
166,366,5.0
166,512,5.0
166,281,3.0
166,89,5.0
166,1013,4.0
166,704,2.0
166,866,4.0
166,929,1.0
166,555,5.0
166,519,1.0
166,321,1.0
166,1121,4.0
166,128,5.0
166,927,1.0
166,743,5.0
166,592,3.0
166,274,3.0
166,773,3.0
166,335,3.0
166,174,1.0
166,546,1.0
166,240,1.0
166,777,5.0
166,285,1.0
166,424,1.0
166,27,2.0
166,55,1.0
166,49,2.0
166,273,3.0
166,46,1.0
166,1106,5.0
166,969,5.0
166,650,1.0
166,986,5.0
166,344,1.0
166,408,2.0
166,582,1.0
166,726,1.0
166,644,5.0
166,508,3.0
166,177,5.0
166,808,1.0
166,133,5.0
166,217,2.0
166,657,1.0
166,905,3.0
166,933,3.0
166,568,1.0
166,214,3.0
166,172,3.0
166,184,1.0
166,201,2.0
166,904,2.0
166,1075,4.0
166,1051,2.0
166,649,0.5
167,465,1.0
167,406,5.0
167,1094,3.0
167,250,5.0
167,1177,3.0
167,257,5.0
167,1156,3.0
167,515,5.0
167,801,4.0
167,713,2.0
167,1016,5.0
167,925,3.0
167,491,4.0
167,57,5.0
167,958,3.0
167,1176,1.0
167,496,1.0
167,586,4.0
167,647,4.0
167,1125,1.0
167,694,2.0
167,1095,4.0
167,632,1.0
167,553,1.0
167,173,4.0
167,711,5.0
167,326,1.0
167,667,1.0
167,4,1.0
167,71,1.0
167,733,2.0
167,848,4.0
167,456,4.0
167,789,5.0
167,64,3.0
167,69,4.0
167,38,4.0
167,673,3.0
167,458,5.0
167,634,1.0
167,565,2.0
167,845,1.0
167,441,5.0
167,336,5.0
167,1084,4.0
167,686,3.0
167,844,3.0
167,301,1.0
167,397,2.0
167,1157,2.0
167,129,2.0
167,176,3.0
167,805,5.0
167,229,5.0
167,616,3.0
167,587,3.0
167,812,1.0
167,386,3.5
167,351,3.0
167,628,2.0
167,1074,1.0
167,70,4.0
167,210,4.0
167,1009,5.0
167,80,4.0
167,956,3.0
167,379,5.0
167,880,1.0
167,480,5.0
167,475,5.0
167,233,4.0
167,261,2.0
167,918,3.0
167,371,5.0
167,485,4.0
167,685,2.0
167,605,4.0
167,921,4.0
167,936,2.5
167,127,2.0
167,739,5.0
167,994,3.0
167,968,5.0
167,780,4.0
167,222,3.0
167,136,3.0
167,30,4.0
167,407,5.0
167,811,1.0
167,973,5.0
167,502,3.0
167,1162,2.0
167,661,2.0
167,531,2.0
167,860,2.0
167,293,2.0
167,939,1.0
167,521,2.0
167,428,1.0
167,26,3.0
167,699,1.0
167,183,1.0
167,97,2.0
167,370,4.0
167,28,1.0
167,765,5.0
167,1007,1.0
167,846,4.0
167,434,5.0
167,899,1.0
167,987,1.0
167,255,3.0
167,394,1.0
167,952,1.0
167,670,1.0
167,590,2.0
167,591,1.0
167,640,1.0
167,355,1.0
167,450,3.0
167,345,5.0
167,1063,2.0
167,374,1.0
167,309,1.0
167,1078,3.0
167,901,1.0
167,955,0.5
167,158,5.0
167,130,3.0
167,618,5.0
167,639,2.0
167,791,1.0
167,213,4.0
167,1178,2.0
167,14,5.0
167,999,1.0
167,997,1.0
167,741,5.0
167,140,5.0
167,163,3.0
167,77,1.0
167,717,3.5
167,643,2.0
167,312,1.0
167,892,1.0
167,850,1.0
167,404,1.0
167,1099,1.0
167,1050,1.0
167,705,1.0
167,854,1.0
167,1032,1.0
167,906,1.0
167,1052,2.0
167,135,1.0
167,1123,1.0
167,722,1.0
167,402,3.0
167,7,1.0
167,536,4.0
167,922,5.0
167,602,4.0
167,12,4.0
168,1070,4.0
168,364,2.0
168,833,1.0
168,1035,4.0
168,1066,4.0
168,749,5.0
168,926,2.0
168,887,1.0
168,150,5.0
168,246,5.0
168,748,1.0
168,1152,3.0
168,1002,1.0
168,419,2.0
168,954,1.0
168,269,4.0
168,1131,5.0
168,1136,4.0
168,642,1.0
168,387,2.0
168,759,3.0
168,1033,5.0
168,1153,3.0
168,368,2.0
168,607,2.0
168,143,1.0
168,365,3.0
168,1068,2.0
168,1120,3.0
168,981,3.0
168,37,0.5
168,256,1.0
168,306,1.0
168,557,4.0
168,1012,5.0
168,247,5.0
168,137,4.0
168,815,3.0
168,356,1.0
168,487,1.0
168,280,1.0
168,237,1.0
168,164,1.0
168,119,2.0
168,463,5.0
168,732,1.0
168,149,1.0
168,989,1.0
168,671,2.0
168,736,1.0
168,141,3.0
168,672,2.0
168,270,1.0
168,139,1.0
168,589,3.0
168,542,1.0
168,417,5.0
168,778,1.0
168,518,2.0
168,659,3.0
168,697,4.0
168,23,2.0
168,796,3.0
168,148,2.0
168,1112,1.0
168,278,3.0
168,886,1.0
168,695,1.0
168,90,1.0
168,776,1.0
168,448,4.0
168,881,2.0
168,1127,1.0
168,304,2.0
168,790,4.0
168,1076,2.0
168,1107,1.0
168,203,1.0
168,855,3.0
168,352,0.5
168,170,3.0
168,446,1.5
168,524,1.0
168,401,2.0
168,382,5.0
168,683,4.0
168,680,4.0
168,75,3.0
168,870,3.0
168,10,5.0
168,287,5.0
168,452,1.0
168,782,1.0
168,909,4.0
169,219,1.0
169,882,1.0
169,552,1.0
169,520,1.0
169,838,5.0
169,316,5.0
169,454,4.0
169,342,2.0
169,795,1.0
169,974,4.5
169,983,2.0
169,1041,4.0
169,575,3.0
169,225,4.0
169,372,5.0
169,66,1.0
169,1155,4.0
169,756,1.0
169,545,5.0
169,943,1.0
169,295,5.0
169,1170,1.0
169,435,2.0
169,1114,4.0
169,540,4.5
169,124,5.0
169,915,1.0
169,427,1.0
169,367,2.0
169,440,3.0
169,227,1.0
169,339,1.0
169,236,3.0
169,843,5.0
169,787,4.0
169,409,4.0
169,857,4.0
169,1096,4.0
169,594,1.0
169,347,2.0
169,511,2.0
169,798,1.0
169,118,2.0
169,1145,3.0
169,767,3.0
169,1072,4.0
169,584,1.0
169,340,5.0
169,179,4.0
169,108,1.0
169,1150,4.0
169,138,2.0
169,731,1.0
169,814,1.0
169,832,5.0
169,948,5.0
169,282,4.0
169,636,1.0
169,701,1.5
169,291,4.0
169,935,4.0
169,1174,2.5
169,708,5.0
169,768,5.0
169,271,1.0
169,251,0.5
169,302,1.0
169,36,5.0
169,852,1.0
169,985,4.0
169,763,3.0
169,729,2.0
169,878,3.0
169,822,5.0
169,527,4.5
169,696,1.5
169,451,0.5
169,87,4.0
169,1104,5.0
169,571,4.5
169,1159,5.0
169,1144,5.0
169,121,5.0
169,609,5.0
169,216,2.0
169,839,3.0
169,415,1.0
169,681,4.0
169,88,4.0
169,195,2.0
169,1056,1.0
169,700,4.0
169,835,5.0
169,802,5.0
169,358,0.5
169,874,0.5
169,200,4.5
169,122,2.5
169,254,2.0
169,1103,0.5
169,560,4.5
169,762,2.0
169,320,2.0
169,186,0.5
169,550,4.5
169,903,1.5
169,411,4.0
169,17,3.0
169,957,1.5
169,771,5.0
169,853,5.0
169,83,2.0
169,548,1.0
169,16,1.0
169,625,2.0
169,431,2.0
169,98,3.0
169,794,5.0
169,580,5.0
169,145,4.0
169,828,4.0
169,738,4.0
169,161,5.0
169,146,3.5
169,383,3.5
169,859,5.0
169,296,4.5
169,611,3.0
169,538,3.0
169,1101,4.0
169,964,5.0
169,120,5.0
169,357,4.0
169,624,4.5
169,166,2.5
169,1130,3.5
169,322,3.5
169,63,5.0
169,702,3.0
169,712,2.0
169,505,3.0
169,156,3.0
169,2,4.0
169,105,3.5
169,1129,5.0
169,432,4.0
169,914,5.0
169,438,0.5
169,1031,4.0
169,758,5.0
169,188,5.0
169,131,3.0
169,588,4.5
169,5,5.0
169,181,5.0
169,1175,0.5
169,742,4.0
169,990,4.0
169,1011,3.0
169,343,5.0
169,410,5.0
169,168,4.0
169,211,5.0
169,665,4.0
169,1146,5.0
169,504,5.0
169,9,4.0
169,1026,4.0
169,849,3.0
169,871,3.0
169,18,4.0
169,668,3.0
169,669,5.0
169,1064,4.0
169,1022,5.0
169,500,5.0
169,313,5.0
169,1141,4.0
169,189,3.0
169,39,3.0
169,381,5.0
169,992,3.0
169,354,5.0
169,826,3.0
169,187,5.0
169,328,5.0
169,991,4.0
169,373,5.0
169,734,5.0
169,1138,5.0
169,290,3.0
169,820,4.0
169,908,4.0
169,1166,5.0
169,692,4.0
169,208,5.0
169,920,3.0
169,573,3.0
169,911,3.0
169,698,4.0
169,426,4.0
169,67,3.0
169,113,3.0
169,464,4.0
169,1160,3.0
169,175,3.0
169,40,4.0
169,1088,3.0
169,718,3.0
169,760,2.0
169,1149,2.0
169,792,3.0
169,266,3.0
169,975,4.0
169,61,2.0
169,847,3.0
169,299,3.0
169,346,2.0
169,746,2.0
169,1171,5.0
169,658,5.0
169,730,5.0
169,1137,3.0
169,1090,5.0
169,797,5.0
169,319,4.0
169,1046,5.0
169,457,5.0
169,1058,4.0
169,425,5.0
169,1010,5.0
169,455,5.0
169,585,4.0
169,453,5.0
169,532,5.0
169,190,4.0
169,837,3.0
169,501,3.0
169,1062,5.0
169,595,3.0
169,391,3.0
169,653,3.0
169,31,4.0
169,877,3.0
169,788,4.0
169,472,3.0
169,416,5.0
169,303,5.0
169,115,5.0
169,747,5.0
169,982,5.0
169,567,3.0
169,970,4.0
169,400,3.0
169,144,5.0
169,275,4.0
169,22,4.0
169,473,4.0
169,961,4.0
169,359,3.0
169,439,4.0
169,338,4.0
169,564,3.0
169,620,4.0
169,513,4.0
169,646,4.0
169,461,5.0
169,577,5.0
169,910,3.0
170,1039,3.0
170,599,5.0
170,1097,3.0
170,566,3.0
170,490,4.0
170,836,3.0
170,226,4.0
170,998,4.0
170,300,2.0
170,1086,4.0
170,243,3.0
170,1115,3.0
170,317,4.0
170,959,3.0
170,443,3.0
170,58,4.0
170,635,4.0
170,249,3.0
170,1030,5.0
170,449,3.0
170,714,4.0
170,897,3.0
170,950,4.0
170,44,3.0
170,1116,4.0
170,810,4.0
170,873,4.0
170,793,3.0
170,1045,3.0
170,1109,5.0
170,966,3.0
170,934,3.0
170,947,4.0
170,889,3.0
170,963,3.0
170,902,3.0
170,153,2.0
170,1089,3.0
170,1000,3.0
170,96,3.0
170,709,3.0
170,259,4.0
170,1134,3.0
170,1091,5.0
170,1053,3.0
170,735,3.0
170,583,3.0
170,533,4.0
170,862,4.0
170,1004,2.0
171,693,4.0
171,106,5.0
171,614,3.5
171,1110,4.5
171,753,4.0
171,1036,4.0
171,523,4.0
171,916,5.0
171,865,2.5
171,829,4.5
171,978,4.5
171,1105,4.5
171,422,4.5
171,327,3.5
171,91,4.0
171,530,4.0
171,604,3.5
171,48,3.0
171,1143,2.0
171,1024,3.5
171,165,3.5
171,47,4.5
171,691,5.0
171,608,3.5
171,885,4.0
171,59,3.5
171,101,4.5
171,779,3.0
171,1140,4.0
171,972,3.0
171,1080,4.5
171,267,3.5
171,666,4.5
171,930,4.0
171,622,4.0
171,1037,4.0
171,578,4.0
171,971,4.5
171,283,4.5
171,684,4.5
171,205,4.0
171,1049,5.0
171,569,4.0
171,1027,4.5
171,1142,3.5
171,654,4.5
171,196,4.0
171,937,3.0
171,132,4.5
171,1023,4.0
171,772,4.5
171,737,4.0
171,202,3.0
171,757,4.0
171,1135,4.5
171,621,4.5
171,824,3.5
171,1128,4.0
171,682,5.0
171,924,3.5
171,468,2.5
171,1025,4.0
171,728,3.5
171,830,4.5
171,102,5.0
171,111,4.5
171,252,3.0
171,197,3.5
171,492,4.0
171,45,2.5
171,864,4.5
171,330,4.0
171,510,4.0
171,703,4.5
171,56,5.0
171,707,4.0
171,888,3.5
171,522,3.5
171,841,4.0
171,3,3.5
171,1126,2.5
171,414,3.5
172,86,4.0
172,641,4.0
172,687,3.5
172,265,4.0
172,62,4.5
172,348,4.5
172,199,3.5
172,840,4.5
172,116,5.0
172,311,3.5
172,1108,4.5
172,1,4.0
172,1168,4.0
172,279,4.5
172,235,3.5
172,506,3.5
172,436,3.0
172,1133,4.5
172,631,4.0
172,1173,2.5
172,988,3.5
172,576,3.5
172,110,4.0
172,764,3.5
172,912,3.5
172,1067,4.0
173,1087,4.5
173,551,4.0
173,1151,4.5
173,353,5.0
173,941,4.5
173,827,4.0
173,1154,4.0
173,268,4.0
173,230,4.5
173,1118,5.0
173,949,3.5
173,556,4.0
173,541,3.5
173,660,4.5
173,477,3.0
173,674,4.5
173,361,4.0
173,95,4.0
173,706,4.5
173,54,4.5
173,1038,5.0
173,1167,4.5
173,893,4.0
173,615,2.5
173,945,4.5
174,1059,4.5
174,509,3.5
174,1015,4.5
174,710,3.0
174,617,5.0
174,460,4.5
174,601,4.5
174,868,4.5
174,965,4.5
174,1019,4.5
174,503,5.0
174,360,5.0
174,242,4.0
174,1113,4.5
174,53,4.0
174,209,3.5
174,752,5.0
174,648,5.0
174,82,5.0
174,1079,5.0
174,979,4.0
174,224,4.5
174,919,5.0
174,78,4.0
174,574,4.0
174,544,5.0
174,946,5.0
174,476,4.0
174,107,5.0
174,220,3.5
174,593,4.0
174,447,4.0
174,332,4.5
174,20,4.0
174,19,3.5
174,931,4.5
174,879,4.5
174,162,5.0
174,507,4.0
174,867,4.5
174,388,4.0
174,474,4.5
174,193,3.0
174,740,5.0
174,42,4.5
174,412,2.5
174,655,5.0
174,630,4.0
174,786,4.5
174,761,3.0
174,15,3.5
174,883,4.0
174,1065,4.5
174,479,4.5
174,652,4.0
174,76,5.0
174,932,4.5
174,262,3.5
174,688,3.5
174,842,2.0
174,724,2.5
174,253,4.0
174,819,3.5
174,471,4.0
174,314,2.5
174,876,4.0
174,32,1.5
175,323,5.0
175,818,4.0
175,405,3.0
175,861,5.0
175,664,3.0
175,310,5.0
175,597,3.0
175,891,2.0
175,775,1.5
175,825,3.5
175,444,3.5
175,645,3.0
175,1100,3.5
175,996,3.0
175,1164,1.0
175,651,3.0
175,207,3.0
175,385,2.5
175,341,3.0
175,1111,3.5
175,1069,3.0
175,1082,4.0
175,875,4.0
175,478,3.5
176,493,5.0
176,675,2.0
176,559,4.5
176,147,0.5
176,329,1.5
176,984,1.0
176,678,2.5
176,494,4.5
176,228,3.5
176,467,3.0
176,481,4.0
176,951,5.0
176,1081,4.5
176,940,4.5
176,598,4.0
176,466,1.5
176,239,4.0
176,716,2.0
176,690,5.0
176,1077,4.5
176,535,3.5
176,572,3.0
176,1071,3.0
176,894,4.0
176,482,4.5
176,221,3.0
176,755,0.5
176,1020,2.0
176,68,3.5
176,215,3.5
176,171,5.0
176,392,3.5
176,72,4.0
176,248,3.5
176,517,3.0
176,123,4.0
177,442,4.5
177,851,1.0
177,318,4.5
177,606,3.5
177,1060,3.0
177,238,4.5
177,895,3.0
177,390,3.0
177,324,4.0
177,977,3.0
177,125,4.5
177,1014,3.0
177,206,4.0
177,104,3.0
177,869,1.5
177,277,2.5
177,1061,5.0
177,288,3.0
177,366,1.0
177,512,3.0
177,281,4.0
177,89,3.0
177,1013,3.0
177,704,5.0
177,866,4.0
177,929,3.0
177,555,3.5
177,519,2.5
177,321,4.5
177,1121,4.5
177,128,4.0
177,927,3.5
177,743,3.0
177,592,4.0
177,274,3.5
177,773,5.0
177,335,5.0
177,174,3.5
177,546,5.0
177,240,4.0
177,777,3.0
177,285,4.5
177,424,3.0
177,27,3.0
177,55,1.0
177,49,0.5
177,273,3.5
177,46,3.0
177,1106,4.0
177,969,3.0
177,650,4.5
177,986,4.5
177,344,4.5
177,408,3.0
177,582,5.0
177,726,4.5
177,644,3.0
177,508,4.0
177,177,4.0
177,808,4.0
177,133,4.5
177,217,3.5
177,657,4.5
177,905,4.5
177,933,4.5
177,568,3.5
177,214,5.0
177,172,4.5
177,184,3.5
177,201,3.0
177,904,4.5
177,1075,3.5
177,1051,3.0
177,649,4.0
177,465,2.0
177,406,4.5
177,1094,4.5
177,250,2.5
177,1177,5.0
177,257,4.0
177,1156,4.5
177,515,4.0
177,801,3.0
177,713,4.0
177,1016,3.5
177,925,4.5
177,491,4.5
177,57,0.5
177,958,2.5
177,1176,3.5
177,496,2.0
177,586,5.0
177,647,5.0
177,1125,1.5
177,694,1.0
177,1095,5.0
177,632,4.5
177,553,4.0
177,173,2.5
177,711,4.5
177,326,1.0
177,667,3.5
177,4,3.5
177,71,1.0
177,733,4.5
177,848,0.5
177,456,4.5
177,789,4.5
177,64,4.0
177,69,4.0
177,38,2.0
177,673,4.5
177,458,5.0
177,634,4.5
177,565,5.0
177,845,4.0
177,441,5.0
177,336,4.5
177,1084,5.0
177,686,4.5
177,844,4.5
177,301,5.0
177,397,4.5
177,1157,5.0
177,129,5.0
177,176,4.5
177,805,5.0
177,229,4.5
177,616,5.0
177,587,5.0
177,812,5.0
177,386,5.0
177,351,4.5
177,628,5.0
177,1074,5.0
177,70,4.0
177,210,5.0
177,1009,4.5
177,80,4.5
177,956,4.5
177,379,4.5
177,880,5.0
177,480,5.0
177,475,5.0
177,233,4.5
177,261,5.0
177,918,4.5
177,371,4.5
177,485,4.0
177,685,4.5
177,605,2.0
177,921,2.0
177,936,4.5
177,127,4.5
177,739,4.5
177,994,5.0
177,968,4.5
177,780,4.5
177,222,4.5
177,136,5.0
177,30,4.5
177,407,4.5
177,811,5.0
177,973,3.0
177,502,5.0
177,1162,4.5
177,661,4.5
177,531,4.5
177,860,4.0
177,293,4.5
177,939,5.0
177,521,4.5
177,428,4.0
177,26,5.0
177,699,3.5
177,183,5.0
177,97,4.5
177,370,4.0
177,28,4.5
177,765,5.0
177,1007,4.5
177,846,4.5
177,434,4.5
177,899,5.0
177,987,5.0
177,255,5.0
177,394,4.5
177,952,4.0
177,670,5.0
177,590,5.0
177,591,4.5
177,640,4.5
177,355,4.0
177,450,5.0
177,345,4.5
177,1063,3.5
177,374,4.5
177,309,4.5
177,1078,4.5
177,901,4.0
177,955,5.0
177,158,5.0
177,130,4.5
177,618,4.0
177,639,4.0
177,791,3.5
177,213,3.5
177,1178,4.0
177,14,5.0
177,999,4.0
177,997,5.0
177,741,4.5
177,140,4.0
177,163,3.5
177,77,3.5
177,717,4.5
177,643,4.5
177,312,5.0
177,892,5.0
177,850,4.5
177,404,4.0
177,1099,3.5
177,1050,4.5
177,705,4.5
177,854,4.5
177,1032,4.0
177,906,3.5
177,1052,4.0
177,135,4.0
177,1123,5.0
177,722,5.0
177,402,5.0
177,7,4.5
177,536,3.0
177,922,5.0
177,602,5.0
177,12,4.5
177,1070,5.0
177,364,4.0
177,833,3.0
177,1035,4.5
177,1066,4.0
177,749,4.0
177,926,4.0
177,887,4.0
177,150,4.5
177,246,4.5
177,748,5.0
177,1152,5.0
177,1002,4.0
177,419,5.0
177,954,5.0
177,269,5.0
177,1131,4.0
177,1136,5.0
177,642,3.5
177,387,5.0
177,759,4.5
177,1033,5.0
177,1153,3.0
177,368,4.0
177,607,4.5
177,143,4.0
177,365,5.0
177,1068,4.0
177,1120,4.0
177,981,5.0
177,37,4.0
177,256,4.0
177,306,4.0
177,557,4.0
177,1012,4.5
177,247,4.0
177,137,3.5
177,815,3.0
177,356,4.5
177,487,3.0
177,280,5.0
177,237,4.0
177,164,4.0
177,119,4.0
177,463,4.0
177,732,4.5
177,149,3.5
177,989,4.0
177,671,5.0
177,736,5.0
177,141,4.0
177,672,4.0
177,270,4.0
177,139,5.0
177,589,4.5
177,542,4.5
177,417,3.5
177,778,4.5
177,518,4.5
177,659,4.0
177,697,5.0
177,23,3.0
177,796,4.5
177,148,4.0
177,1112,4.5
177,278,4.5
177,886,4.5
177,695,4.5
177,90,5.0
177,776,5.0
177,448,4.5
177,881,4.5
177,1127,4.5
177,304,3.0
177,790,4.0
177,1076,5.0
177,1107,5.0
177,203,4.0
177,855,4.5
177,352,4.0
177,170,4.5
177,446,5.0
177,524,4.5
177,401,5.0
177,382,5.0
177,683,4.0
177,680,4.5
177,75,4.5
177,870,4.0
177,10,5.0
177,287,3.0
177,452,4.5
177,782,4.5
177,909,4.5
177,219,4.5
177,882,4.0
177,552,4.0
177,520,4.5
177,838,5.0
177,316,4.5
177,454,5.0
177,342,3.5
177,795,4.0
177,974,4.0
177,983,4.0
177,1041,3.5
177,575,4.5
177,225,5.0
177,372,5.0
177,66,5.0
177,1155,5.0
177,756,4.5
177,545,4.5
177,943,4.0
177,295,4.5
177,1170,4.5
177,435,4.0
177,1114,3.5
177,540,4.0
177,124,4.0
177,915,5.0
177,427,5.0
177,367,4.5
177,440,3.0
177,227,4.5
177,339,4.5
177,236,4.5
177,843,4.0
177,787,4.0
177,409,4.0
177,857,5.0
177,1096,3.5
177,594,4.0
177,347,5.0
177,511,4.0
177,798,4.5
177,118,5.0
177,1145,4.5
177,767,3.5
177,1072,4.5
177,584,4.0
177,340,4.0
177,179,4.5
177,108,4.5
177,1150,4.5
177,138,4.5
177,731,4.0
177,814,3.5
177,832,4.0
177,948,3.0
177,282,4.0
177,636,4.0
177,701,4.5
177,291,3.5
177,935,4.5
177,1174,4.0
177,708,4.5
177,768,4.5
177,271,4.0
177,251,4.0
177,302,4.5
177,36,4.0
177,852,3.0
177,985,4.5
177,763,4.0
177,729,4.5
177,878,4.0
177,822,3.5
177,527,4.0
177,696,4.5
177,451,4.5
177,87,4.5
177,1104,2.5
177,571,4.0
177,1159,4.0
177,1144,4.0
177,121,4.5
177,609,4.0
177,216,5.0
177,839,5.0
177,415,4.5
177,681,3.5
177,88,4.5
177,195,3.5
177,1056,4.5
177,700,4.0
177,835,2.5
177,802,4.0
177,358,2.5
177,874,5.0
177,200,4.0
177,122,5.0
177,254,4.0
177,1103,4.5
177,560,5.0
177,762,3.5
177,320,3.0
177,186,4.5
177,550,3.5
177,903,5.0
177,411,4.5
177,17,4.5
177,957,3.0
177,771,3.0
177,853,4.5
177,83,4.0
177,548,3.0
177,16,5.0
177,625,5.0
177,431,3.5
177,98,3.5
177,794,4.5
177,580,5.0
177,145,4.5
177,828,4.0
177,738,3.5
177,161,5.0
177,146,3.0
177,383,4.0
177,859,5.0
177,296,4.0
177,611,5.0
177,538,5.0
177,1101,5.0
177,964,5.0
177,120,4.0
177,357,5.0
177,624,2.5
177,166,3.5
177,1130,4.5
177,322,3.0
177,63,3.0
177,702,5.0
177,712,4.0
177,505,3.0
177,156,4.0
177,2,3.0
177,105,3.0
177,1129,4.0
177,432,4.0
177,914,3.0
177,438,3.0
177,1031,3.0
177,758,3.0
177,188,4.0
177,131,4.0
177,588,3.0
177,5,4.0
177,181,3.0
177,1175,2.0
177,742,3.0
177,990,5.0
177,1011,4.0
177,343,3.0
177,410,3.0
177,168,2.0
177,211,4.0
177,665,3.0
177,1146,3.0
177,504,3.0
177,9,4.0
177,1026,1.0
177,849,3.0
177,871,3.0
177,18,3.0
177,668,3.0
177,669,4.0
177,1064,4.0
177,1022,4.0
177,500,3.0
177,313,4.0
177,1141,3.0
177,189,4.0
177,39,3.0
177,381,4.0
177,992,3.0
177,354,3.0
177,826,4.0
177,187,3.0
177,328,3.0
177,991,5.0
177,373,5.0
177,734,5.0
177,1138,5.0
177,290,4.0
177,820,5.0
177,908,5.0
177,1166,5.0
177,692,5.0
177,208,5.0
177,920,5.0
177,573,4.0
177,911,4.0
177,698,5.0
177,426,5.0
177,67,4.0
177,113,5.0
177,464,3.0
177,1160,5.0
177,175,5.0
177,40,3.0
177,1088,4.0
177,718,5.0
177,760,4.0
177,1149,5.0
177,792,4.0
177,266,5.0
177,975,5.0
177,61,5.0
177,847,5.0
177,299,5.0
177,346,3.0
177,746,5.0
177,1171,5.0
177,658,5.0
177,730,5.0
177,1137,4.0
177,1090,5.0
177,797,3.0
177,319,4.0
177,1046,4.0
177,457,5.0
177,1058,5.0
177,425,4.0
177,1010,4.0
177,455,5.0
177,585,5.0
177,453,4.0
177,532,5.0
177,190,4.0
177,837,5.0
177,501,4.0
177,1062,5.0
177,595,5.0
177,391,5.0
177,653,5.0
177,31,5.0
177,877,5.0
177,788,5.0
177,472,5.0
177,416,5.0
177,303,5.0
177,115,4.0
177,747,4.0
177,982,5.0
177,567,5.0
177,970,5.0
177,400,5.0
177,144,5.0
177,275,5.0
177,22,4.0
177,473,5.0
177,961,5.0
177,359,3.0
177,439,5.0
177,338,5.0
177,564,5.0
177,620,4.0
177,513,5.0
177,646,5.0
177,461,5.0
177,577,4.0
177,910,4.5
177,1039,4.5
177,599,3.5
177,1097,4.0
177,566,3.5
177,490,4.5
177,836,4.5
177,226,3.5
177,998,4.0
177,300,3.0
177,1086,4.0
177,243,3.5
177,1115,3.0
177,317,3.0
177,959,3.5
177,443,4.0
177,58,4.0
177,635,3.5
177,249,3.0
177,1030,4.5
177,449,4.0
177,714,3.5
177,897,5.0
177,950,4.0
177,44,3.5
177,1116,4.0
177,810,3.0
177,873,4.0
177,793,3.0
177,1045,4.0
177,1109,4.0
177,966,3.0
177,934,5.0
177,947,3.0
177,889,1.0
177,963,3.0
177,902,4.0
177,153,5.0
177,1089,5.0
177,1000,3.0
177,96,3.0
177,709,4.0
177,259,4.0
177,1134,5.0
177,1091,3.0
177,1053,3.0
177,735,3.0
177,583,3.0
177,533,3.0
177,862,3.0
177,1004,3.0
177,693,3.0
177,106,5.0
177,614,3.0
177,1110,4.0
177,753,4.0
177,1036,3.0
